,player_id,name_first,name_last,country,current_elo,matches_played,peak_elo,peak_elo_date
15426,115442,Dan,Murray,USA,1500,0,1500,N/A
15427,115443,Harold,Macguffin,USA,1500,0,1500,N/A
15428,115444,Herbert L,Fischer,USA,1500,0,1500,N/A
15429,115445,Frank M,Bonneau,USA,1500,0,1500,N/A
15430,115446,Lewis,Richard,USA,1500,0,1500,N/A
15431,115447,Neal,Stevens,USA,1500,0,1500,N/A
15432,115448,Edward G,Tarangioli,USA,1500,0,1500,N/A
15433,115449,Eddie,Burns,USA,1500,0,1500,N/A
15434,115450,Lawrence,Kurzrok,USA,1500,0,1500,N/A
15435,115451,George J,Jennings,USA,1500,0,1500,N/A
15436,115452,Hunt T,Dickinson,USA,1500,0,1500,N/A
15437,115453,John S,Millen,USA,1500,0,1500,N/A
15438,115454,Edward E,Jenkins Jr,USA,1500,0,1500,N/A
15439,115455,Richard T,Murphy,USA,1500,0,1500,N/A
15440,115456,Gm,Pappadopoulo,,1500,0,1500,N/A
15441,115457,Valentine,Gross,USA,1500,0,1500,N/A
15442,115458,Leroy M,Weir,USA,1500,0,1500,N/A
15443,115459,Gustave,Feuer,USA,1500,0,1500,N/A
15444,115460,Harry F,Wolf,USA,1500,0,1500,N/A
15445,115461,Fred,Royer,USA,1500,0,1500,N/A
15446,115462,George J,O'Connell,USA,1500,0,1500,N/A
15447,115463,Albert,Law Jr,USA,1500,0,1500,N/A
15448,115464,Gerin,Cameron,USA,1500,0,1500,N/A
15449,115465,G Frederick,Roll,USA,1500,0,1500,N/A
15450,115466,Hudson,Hamm Jr,USA,1500,0,1500,N/A
15451,115467,Giles,Verstraten,USA,1500,0,1500,N/A
15452,115468,Buddy,Goeltz,USA,1500,0,1500,N/A
15453,115469,James O,Challiss Jr,USA,1500,0,1500,N/A
15454,115470,Karl,Kamrath,USA,1500,0,1500,N/A
15455,115471,Jack,Pitman,USA,1500,0,1500,N/A
15456,115472,Marco,Hecht,USA,1500,0,1500,N/A
15457,115473,Arthur H,Hendrix,USA,1500,0,1500,N/A
15458,115474,Robert,Bryan,USA,1500,0,1500,N/A
15459,115475,F Ramey,Donovan,USA,1500,0,1500,N/A
15460,115476,John,Nogrady,USA,1500,0,1500,N/A
15461,115477,Ray,White,USA,1500,0,1500,N/A
15462,115478,Gabriel,Lavine,USA,1500,0,1500,N/A
15463,115479,Thomas,Flynn,USA,1500,0,1500,N/A
15464,115480,William,Tilden Iii,USA,1500,0,1500,N/A
15465,115481,Norcross S,Tilney,USA,1500,0,1500,N/A
15466,115482,John,Mcdiarmid,USA,1500,0,1500,N/A
15467,115483,Robert J,Kelleher,USA,1500,0,1500,N/A
15468,115484,John,Oloughlin,USA,1500,0,1500,N/A
15469,115485,Ray,Palmer,USA,1500,0,1500,N/A
15470,115486,Irving,Pratt,USA,1500,0,1500,N/A
15471,115487,Joseph M,Case,USA,1500,0,1500,N/A
15472,115488,Barclay,Kingman,USA,1500,0,1500,N/A
15473,115489,H Hunter,Lott Jr,USA,1500,0,1500,N/A
15474,115490,Hugh J,Lynch,USA,1500,0,1500,N/A
15475,115491,Ralph M,De Mott,USA,1500,0,1500,N/A
15476,115492,Joseph,Coughlin,USA,1500,0,1500,N/A
15477,115493,William Mcc,Martin,USA,1500,0,1500,N/A
15478,115494,Jack,Tidball,USA,1500,0,1500,N/A
15479,115495,Bob,Stanford,USA,1500,0,1500,N/A
15480,115496,Ray,Palmer Jr,USA,1500,0,1500,N/A
15481,115497,Keith,Werner,USA,1500,0,1500,N/A
15482,115498,Ralph,Mcelvenny,USA,1500,0,1500,N/A
15483,115499,Frank,Fiala,USA,1500,0,1500,N/A
15484,115500,Jerome H,Flaherty,USA,1500,0,1500,N/A
15485,115501,Arnold,Simons,USA,1500,0,1500,N/A
15486,115502,Elbert R,Lewis,USA,1500,0,1500,N/A
15487,115503,Cecil,Metz,USA,1500,0,1500,N/A
15488,115504,Huntington,Hartford,USA,1500,0,1500,N/A
15489,115505,Sam,Milstein,USA,1500,0,1500,N/A
15490,115506,Donald B,Longcope,USA,1500,0,1500,N/A
15491,115507,Cd,Bennett Jr,USA,1500,0,1500,N/A
15492,115508,Ma,Colton,USA,1500,0,1500,N/A
15493,115509,Charles R,Marks,USA,1500,0,1500,N/A
15494,115510,William,Hughes,USA,1500,0,1500,N/A
15495,115511,Morris,Lawrence,USA,1500,0,1500,N/A
15496,115512,Robert,Little,USA,1500,0,1500,N/A
15497,115513,Humberto,Costa,,1500,0,1500,N/A
15498,115514,Caspar H,Nannes,USA,1500,0,1500,N/A
15499,115515,Ralph M,Demott,USA,1500,0,1500,N/A
15500,115516,Sydney L,Berger,USA,1500,0,1500,N/A
15501,115517,Carlos,Aranha,,1500,0,1500,N/A
15502,115518,Mh,Rosenbaum,USA,1500,0,1500,N/A
15503,115519,Jake,Hess,USA,1500,0,1500,N/A
15504,115520,Ted,Eggman,USA,1500,0,1500,N/A
15505,115521,Pieter,Verstraeten,BEL,1500,0,1500,N/A
15506,115522,Federico,Sendel,MEX,1500,0,1500,N/A
15507,115523,Mario V,Gonzalez,ARG,1500,0,1500,N/A
15508,115524,Paul C,Kunkel,USA,1500,0,1500,N/A
15509,115525,Lenoir,Wright,USA,1500,0,1500,N/A
15510,115526,Harold,Blauer,USA,1500,0,1500,N/A
15511,115527,Dick,Downing,USA,1500,0,1500,N/A
15512,115528,Gus,Boehmer Jr,USA,1500,0,1500,N/A
15513,115529,Charles M,Green,USA,1500,0,1500,N/A
15514,115530,Walter,Martin,CAN,1500,0,1500,N/A
15515,115531,Henry S,Moore,USA,1500,0,1500,N/A
15516,115532,Elliott,Loughlin,USA,1500,0,1500,N/A
15517,115533,Arthur S,Fowler,USA,1500,0,1500,N/A
15518,115534,Lloyd,Nordstrom,USA,1500,0,1500,N/A
15519,115535,C Lincoln,Halberstadt,USA,1500,0,1500,N/A
15520,115536,Joseph,Armstrong,USA,1500,0,1500,N/A
15521,115537,Stanley J,Harte,USA,1500,0,1500,N/A
15522,115538,Jack,De Lara,USA,1500,0,1500,N/A
15523,115539,Robert,Considine,USA,1500,0,1500,N/A
15524,115540,William,Clines,USA,1500,0,1500,N/A
15525,115541,Gerald P,Bartosh,USA,1500,0,1500,N/A
15526,115542,Bertram,Hammell,USA,1500,0,1500,N/A
15527,115543,Howard,Langlie,USA,1500,0,1500,N/A
15528,115544,Russell,Phillips,USA,1500,0,1500,N/A
15529,115545,E Ralph,Martin,USA,1500,0,1500,N/A
15530,115546,Willilam H,Earle,GBR,1500,0,1500,N/A
15531,115547,Charles,Carr,USA,1500,0,1500,N/A
15532,115548,Kimbark,Peterson,USA,1500,0,1500,N/A
15533,115549,Umberto,Cuccioli,ITA,1500,0,1500,N/A
15534,115550,Peter,Lauck,USA,1500,0,1500,N/A
15535,115551,David,Burt,USA,1500,0,1500,N/A
15536,115552,George B,Dunn,USA,1500,0,1500,N/A
15537,115553,Bernie,Coghlan,USA,1500,0,1500,N/A
15538,115554,Richard,Dorson,USA,1500,0,1500,N/A
15539,115555,Ramsey D,Potts Jr,USA,1500,0,1500,N/A
15540,115556,Joe,Lucia,USA,1500,0,1500,N/A
15541,115557,Vernon,Marcum,USA,1500,0,1500,N/A
15542,115558,Charles,Swanson,USA,1500,0,1500,N/A
15543,115559,Louis,Wetherell,USA,1500,0,1500,N/A
15544,115560,John H,Curtiss,USA,1500,0,1500,N/A
15545,115561,Ross A,Wilson,CAN,1500,0,1500,N/A
15546,115562,Morris,Adelsberg,USA,1500,0,1500,N/A
15547,115563,Charles,Rider,USA,1500,0,1500,N/A
15548,115564,Dooly,Mitchell,USA,1500,0,1500,N/A
15549,115565,William V,Winslow Jr,USA,1500,0,1500,N/A
15550,115566,Joseph L,Abrams,USA,1500,0,1500,N/A
15551,115567,John,Anderson,USA,1500,0,1500,N/A
15552,115568,Jack,Morrison,USA,1500,0,1500,N/A
15553,115569,Gordon,Cameron,CAN,1500,0,1500,N/A
15554,115570,Modeste B,Alloo,USA,1500,0,1500,N/A
15555,115571,Norbert,Burgess,USA,1500,0,1500,N/A
15556,115572,John,Moreno,USA,1500,0,1500,N/A
15557,115573,Bob,Kamrath,USA,1500,0,1500,N/A
15558,115574,Jack,Mahoney,USA,1500,0,1500,N/A
15559,115575,Alfred,Jarvis,USA,1500,0,1500,N/A
15560,115576,Henry H,Daniels,,1500,0,1500,N/A
15561,115577,Paul,Guibord,USA,1500,0,1500,N/A
15562,115578,William B,Reese,USA,1500,0,1500,N/A
15563,115579,H Burtz,Boulware,USA,1500,0,1500,N/A
15564,115580,Donald,Leavens,USA,1500,0,1500,N/A
15565,115581,George,Seewagen,USA,1500,0,1500,N/A
15566,115582,George,Leclerc,CAN,1500,0,1500,N/A
15567,115583,Melvin,Tarpley,USA,1500,0,1500,N/A
15568,115584,Mcneil,Smith,USA,1500,0,1500,N/A
15569,115585,Robert,Madden,USA,1500,0,1500,N/A
15570,115586,Frank,Broida,USA,1500,0,1500,N/A
15571,115587,Milton,Ruehl,USA,1500,0,1500,N/A
15572,115588,George,Dullnig,USA,1500,0,1500,N/A
15573,115589,Edward,De Gray,USA,1500,0,1500,N/A
15574,115590,Walter,Senior,USA,1500,0,1500,N/A
15575,115591,Thane,Halstead,USA,1500,0,1500,N/A
15576,115592,Bill,Seward,USA,1500,0,1500,N/A
15577,115593,Germaine,Glidden,USA,1500,0,1500,N/A
15578,115594,John,Law,USA,1500,0,1500,N/A
15579,115595,John Walter,Ruckert,USA,1500,0,1500,N/A
15580,115596,Bill,Robertson,USA,1500,0,1500,N/A
15581,115597,G Price,Colvin,USA,1500,0,1500,N/A
15582,115598,David,Geller,USA,1500,0,1500,N/A
15583,115599,Richard Keith,Hebard,USA,1500,0,1500,N/A
15584,115600,Donald J,Lay Jr,USA,1500,0,1500,N/A
15585,115601,Jess,Millman,USA,1500,0,1500,N/A
15586,115602,Sam,Lee,USA,1500,0,1500,N/A
15587,115603,Leonard S,Patterson,USA,1500,0,1500,N/A
15588,115604,Guy,Cheng,USA,1500,0,1500,N/A
15589,115605,Paul,Emard,CAN,1500,0,1500,N/A
15590,115606,Yelverton,Garnett,USA,1500,0,1500,N/A
15591,115607,Jack,Behr,USA,1500,0,1500,N/A
15592,115608,Richard,Willis,USA,1500,0,1500,N/A
15593,115609,Wilbur,Hess,USA,1500,0,1500,N/A
15594,115610,John,Tilney,USA,1500,0,1500,N/A
15595,115611,Jack,Talbot,USA,1500,0,1500,N/A
15596,115612,Carl,Schweikardt,USA,1500,0,1500,N/A
15597,115613,Robert,Millen,USA,1500,0,1500,N/A
15598,115614,Jim,Farrin,USA,1500,0,1500,N/A
15599,115615,Bernie,Friedman,USA,1500,0,1500,N/A
15600,115616,Vernon,John,USA,1500,0,1500,N/A
15601,115617,Adolpho,De Menezes,BRA,1500,0,1500,N/A
15602,115618,Bernard,Jacoby,USA,1500,0,1500,N/A
15603,115619,Carlton,Rood,USA,1500,0,1500,N/A
15604,115620,Edward A,Sutter,USA,1500,0,1500,N/A
15605,115621,Darrell,Hudlow,USA,1500,0,1500,N/A
15606,115622,Larry,Dee,USA,1500,0,1500,N/A
15607,115623,E Howard,York Iii,USA,1500,0,1500,N/A
15608,115624,Willis,Anderson,USA,1500,0,1500,N/A
15609,115625,Leon,Everett,USA,1500,0,1500,N/A
15610,115626,George,Lowman,USA,1500,0,1500,N/A
15611,115627,Wilson,Rood,USA,1500,0,1500,N/A
15612,115628,Mort,Ballagh,USA,1500,0,1500,N/A
15613,115629,Jess,Baldwin,CAN,1500,0,1500,N/A
15614,115630,William,Murphy,USA,1500,0,1500,N/A
15615,115631,Verne,Hughes,USA,1500,0,1500,N/A
15616,115632,John,Foreman,USA,1500,0,1500,N/A
15617,115633,Howard V,Stephens Jr,USA,1500,0,1500,N/A
15618,115634,William,Freisenbruch,BER,1500,0,1500,N/A
15619,115635,Javier,Lanas,USA,1500,0,1500,N/A
15620,115636,Roger,Durivage,CAN,1500,0,1500,N/A
15621,115637,Frank,Farrell,USA,1500,0,1500,N/A
15622,115638,Chester,Murphy,USA,1500,0,1500,N/A
15623,115639,James,Cushman,USA,1500,0,1500,N/A
15624,115640,Eugene,Hale,USA,1500,0,1500,N/A
15625,115641,He,Thomas,USA,1500,0,1500,N/A
15626,115642,Sp,Fahnstock,USA,1500,0,1500,N/A
15627,115643,Le,Parrish,USA,1500,0,1500,N/A
15628,115644,Tw,Potter,USA,1500,0,1500,N/A
15629,115645,J O,Ames,USA,1500,0,1500,N/A
15630,115646,P S P,Randolph Jr,USA,1500,0,1500,N/A
15631,115647,Wm,Davison Jr,USA,1500,0,1500,N/A
15632,115648,Ht,Peters,USA,1500,0,1500,N/A
15633,115649,Al,Sands,USA,1500,0,1500,N/A
15634,115650,Fb,Hoffman,USA,1500,0,1500,N/A
15635,115651,J A S,Colston,USA,1500,0,1500,N/A
15636,115652,Thomas,Trask,USA,1500,0,1500,N/A
15637,115653,Es,Blair,USA,1500,0,1500,N/A
15638,115654,George A,Phelps,USA,1500,0,1500,N/A
15639,115655,Nat,Emerson,USA,1500,0,1500,N/A
15640,115656,Lydig,Hoyt,USA,1500,0,1500,N/A
15641,115657,Ws,Temis,USA,1500,0,1500,N/A
15642,115658,Russell,Livingston,USA,1500,0,1500,N/A
15643,115659,Gilbert,Plimpton,USA,1500,0,1500,N/A
15644,115660,Philip,Lydig,USA,1500,0,1500,N/A
15645,115661,Edward,Whitney,USA,1500,0,1500,N/A
15646,115662,Donaldson,Nickles,USA,1500,0,1500,N/A
15647,115663,Fl,Day,USA,1500,0,1500,N/A
15648,115664,Gh,Frank,USA,1500,0,1500,N/A
15649,115665,Re,Wigham,USA,1500,0,1500,N/A
15650,115666,Roderick,Terry Jr,USA,1500,0,1500,N/A
15651,115667,Se,Hinckley,USA,1500,0,1500,N/A
15652,115668,W Odonnell,Iselin,USA,1500,0,1500,N/A
15653,115669,Tk,Miller Jr,USA,1500,0,1500,N/A
15654,115670,Goelet,Gallatin,USA,1500,0,1500,N/A
15655,115671,Rh,Pearson,USA,1500,0,1500,N/A
15656,115672,Joseph,Seabury,USA,1500,0,1500,N/A
15657,115673,Edward,Torrey,USA,1500,0,1500,N/A
15658,115674,Merwin,White,USA,1500,0,1500,N/A
15659,115675,Sc,Williams,USA,1500,0,1500,N/A
15660,115676,Gardner,Beals,USA,1500,0,1500,N/A
15661,115677,H W,Stiness,USA,1500,0,1500,N/A
15662,115678,Harry C,Martin,USA,1500,0,1500,N/A
15663,115679,Tom,Ridgeway,USA,1500,0,1500,N/A
15664,115680,Bm,Grant,USA,1500,0,1500,N/A
15665,115681,Berrall,Hoffman,USA,1500,0,1500,N/A
15666,115682,Hc,Pell,USA,1500,0,1500,N/A
15667,115683,Russell,Sard,USA,1500,0,1500,N/A
15668,115684,A L,Hoskins,USA,1500,0,1500,N/A
15669,115685,Henry,Holt,USA,1500,0,1500,N/A
15670,115686,Frank,Sulloway,USA,1500,0,1500,N/A
15671,115687,Philip,Hawk,USA,1500,0,1500,N/A
15672,115688,Harold,Rowe,USA,1500,0,1500,N/A
15673,115689,Cyril,Hatch,USA,1500,0,1500,N/A
15674,115690,Frank,Watrous,USA,1500,0,1500,N/A
15675,115691,Jj,Darragh,USA,1500,0,1500,N/A
15676,115692,George O,Wagner,USA,1500,0,1500,N/A
15677,115693,Henry,Slocum,USA,1500,0,1500,N/A
15678,115694,Nat,Thornton,USA,1500,0,1500,N/A
15679,115695,Lh,Burt,USA,1500,0,1500,N/A
15680,115696,Rl,Agassiz,USA,1500,0,1500,N/A
15681,115697,Charles Edward,Sands,USA,1500,0,1500,N/A
15682,115698,Gustav,Touchard,USA,1500,0,1500,N/A
15683,115699,Dw,Dillworth,USA,1500,0,1500,N/A
15684,115700,Hl,Westfall,USA,1500,0,1500,N/A
15685,115701,Rs,Hardy,USA,1500,0,1500,N/A
15686,115702,A,Gammell,USA,1500,0,1500,N/A
15687,115703,William,Jordan,USA,1500,0,1500,N/A
15688,115704,Ew,Pittman,USA,1500,0,1500,N/A
15689,115705,Semp,Russ,USA,1500,0,1500,N/A
15690,115706,At,Baker,USA,1500,0,1500,N/A
15691,115707,Robert W,Wilson,USA,1500,0,1500,N/A
15692,115708,Arthur,Ingraham,USA,1500,0,1500,N/A
15693,115709,Stanley,Henshaw,USA,1500,0,1500,N/A
15694,115710,George,Church,USA,1500,0,1500,N/A
15695,115711,C,Clarke,USA,1500,0,1500,N/A
15696,115712,V,Sorchan,USA,1500,0,1500,N/A
15697,115713,Mantell,Fielding,USA,1500,0,1500,N/A
15698,115714,Henry,Waidner,USA,1500,0,1500,N/A
15699,115715,Lc,Jennings,USA,1500,0,1500,N/A
15700,115716,Hc,Davis,USA,1500,0,1500,N/A
15701,115717,Ev,Page,USA,1500,0,1500,N/A
15702,115718,Atx,Baker,USA,1500,0,1500,N/A
15703,115719,Richard,Stevens,USA,1500,0,1500,N/A
15704,115720,Thomas Suffern,Tailer,USA,1500,0,1500,N/A
15705,115721,B,Penniman,USA,1500,0,1500,N/A
15706,115722,R G,Brooks,USA,1500,0,1500,N/A
15707,115723,Seymour,Johnson,USA,1500,0,1500,N/A
15708,115724,Fw,Burnham,USA,1500,0,1500,N/A
15709,115725,Harry C,Johnson,USA,1500,0,1500,N/A
15710,115726,Ga,Thompson,USA,1500,0,1500,N/A
15711,115727,Gc,Thomas,USA,1500,0,1500,N/A
15712,115728,Miles S,Charlock,USA,1500,0,1500,N/A
15713,115729,J S,Phipps,USA,1500,0,1500,N/A
15714,115730,Richard,Palmer,USA,1500,0,1500,N/A
15715,115731,C O,Cooke,USA,1500,0,1500,N/A
15716,115732,Ewing,Stille,USA,1500,0,1500,N/A
15717,115733,Malcolm G,Chace,USA,1500,0,1500,N/A
15718,115734,William,Connell,USA,1500,0,1500,N/A
15719,115735,Norman,Johnson,USA,1500,0,1500,N/A
15720,115736,Wallis,Merrihew,USA,1500,0,1500,N/A
15721,115737,Carlton,Hale,USA,1500,0,1500,N/A
15722,115738,Sb,French Ii,USA,1500,0,1500,N/A
15723,115739,Gc,Allison,USA,1500,0,1500,N/A
15724,115740,Chalres L,Frailey,USA,1500,0,1500,N/A
15725,115741,Richard U N,Gambrill,USA,1500,0,1500,N/A
15726,115742,E Kinnaird,McEnroe,USA,1500,0,1500,N/A
15727,115743,H M,Harriman,USA,1500,0,1500,N/A
15728,115744,M,Babcock,USA,1500,0,1500,N/A
15729,115745,Tvp,Knapp,USA,1500,0,1500,N/A
15730,115746,Henry J,Torrance Jr,USA,1500,0,1500,N/A
15731,115747,Burton,Buckwalter,USA,1500,0,1500,N/A
15732,115748,Wh,Trotter Sr,USA,1500,0,1500,N/A
15733,115749,Ae,Thurber,USA,1500,0,1500,N/A
15734,115750,Alfred,Stillman,USA,1500,0,1500,N/A
15735,115751,William,Bourne,USA,1500,0,1500,N/A
15736,115752,Harry,Mackinney,USA,1500,0,1500,N/A
15737,115753,Df,Appleton Ii,USA,1500,0,1500,N/A
15738,115754,Rw,Thomas,USA,1500,0,1500,N/A
15739,115755,Ew,Donn Jr,USA,1500,0,1500,N/A
15740,115756,Hr,Fortescue,USA,1500,0,1500,N/A
15741,115757,George T,Adee,USA,1500,0,1500,N/A
15742,115758,Hg,Simmons,USA,1500,0,1500,N/A
15743,115759,Wl,Jones,USA,1500,0,1500,N/A
15744,115760,Rt,Gaunt,USA,1500,0,1500,N/A
15745,115761,Wdf,Manice,USA,1500,0,1500,N/A
15746,115762,C,Woodward,USA,1500,0,1500,N/A
15747,115763,George,Brooke Jr,USA,1500,0,1500,N/A
15748,115764,Hwh,Powell,USA,1500,0,1500,N/A
15749,115765,William B,Cragin Jr,USA,1500,0,1500,N/A
15750,115766,Ww,Finley Jr,USA,1500,0,1500,N/A
15751,115767,Im,Thomas,USA,1500,0,1500,N/A
15752,115768,Rc,Mccloud,USA,1500,0,1500,N/A
15753,115769,Suydam,Cutting,USA,1500,0,1500,N/A
15754,115770,Angus S,Cassils,USA,1500,0,1500,N/A
15755,115771,Goodwin,Hobbs,USA,1500,0,1500,N/A
15756,115772,C,Amory,USA,1500,0,1500,N/A
15757,115773,George C,Hinckley,USA,1500,0,1500,N/A
15758,115774,Carl,Gardner,USA,1500,0,1500,N/A
15759,115775,Ewing,Taylor,USA,1500,0,1500,N/A
15760,115776,Ct,Porter,USA,1500,0,1500,N/A
15761,115777,Sydney,Beals,USA,1500,0,1500,N/A
15762,115778,A N,Reggio,USA,1500,0,1500,N/A
15763,115779,Ae,Neargaard,USA,1500,0,1500,N/A
15764,115780,Jp,Snow,USA,1500,0,1500,N/A
15765,115781,Ag,Thatcher,USA,1500,0,1500,N/A
15766,115782,Stephen,Millett,USA,1500,0,1500,N/A
15767,115783,George J,Janes,USA,1500,0,1500,N/A
15768,115784,J A,Williams,USA,1500,0,1500,N/A
15769,115785,Gearse,Gardner Jr,USA,1500,0,1500,N/A
15770,115786,William E,Keene,USA,1500,0,1500,N/A
15771,115787,Clarence C,Pell,USA,1500,0,1500,N/A
15772,115788,Frederick,Colston,USA,1500,0,1500,N/A
15773,115789,Andrew,Winsor,USA,1500,0,1500,N/A
15774,115790,Otto H,Heinck,USA,1500,0,1500,N/A
15775,115791,Sf,Bain,USA,1500,0,1500,N/A
15776,115792,Walter,Roberts,USA,1500,0,1500,N/A
15777,115793,Louis J,Grant,USA,1500,0,1500,N/A
15778,115794,Edward,Larned,USA,1500,0,1500,N/A
15779,115795,George M,Rushmore,USA,1500,0,1500,N/A
15780,115796,Thomas,Slidell,USA,1500,0,1500,N/A
15781,115797,Wl,Stewart,USA,1500,0,1500,N/A
15782,115798,C L,Johnston Jr,USA,1500,0,1500,N/A
15783,115799,C F,Watson Jr,USA,1500,0,1500,N/A
15784,115800,Bayard,Rives,,1500,0,1500,N/A
15785,115801,Roland,Hazard,USA,1500,0,1500,N/A
15786,115802,Ae,Peterson,USA,1500,0,1500,N/A
15787,115803,N,Wadsworth,USA,1500,0,1500,N/A
15788,115804,Frank,Soule,USA,1500,0,1500,N/A
15789,115805,N M,Vose,USA,1500,0,1500,N/A
15790,115806,H,Alexander,USA,1500,0,1500,N/A
15791,115807,Thomas S,Blumer,USA,1500,0,1500,N/A
15792,115808,Nelson C,Peebles,USA,1500,0,1500,N/A
15793,115809,Carman,Runyan,USA,1500,0,1500,N/A
15794,115810,Fr,Hughes,USA,1500,0,1500,N/A
15795,115811,Gf,Parrish,USA,1500,0,1500,N/A
15796,115812,William,Grosvenor,USA,1500,0,1500,N/A
15797,115813,Em,Sheppard,USA,1500,0,1500,N/A
15798,115814,Jn,Du Barry Ii,USA,1500,0,1500,N/A
15799,115815,Paulding,Fosdick,USA,1500,0,1500,N/A
15800,115816,Harry,Kirkover,USA,1500,0,1500,N/A
15801,115817,Henry,Scott,USA,1500,0,1500,N/A
15802,115818,Ft,Thomas,USA,1500,0,1500,N/A
15803,115819,Sm,Sinsabaugh,USA,1500,0,1500,N/A
15804,115820,Rl,Oakley,USA,1500,0,1500,N/A
15805,115821,Frank,Paul Jr,USA,1500,0,1500,N/A
15806,115822,Ea,Frank Jr,USA,1500,0,1500,N/A
15807,115823,Edgar,Leo,USA,1500,0,1500,N/A
15808,115824,W G,Knowlton,USA,1500,0,1500,N/A
15809,115825,Tom,Bundy,USA,1500,0,1500,N/A
15810,115826,Walter V,Bennett,USA,1500,0,1500,N/A
15811,115827,Ezra,Gould,USA,1500,0,1500,N/A
15812,115828,G Brock,Smith,USA,1500,0,1500,N/A
15813,115829,Gordon,Douglas,USA,1500,0,1500,N/A
15814,115830,Hw,Ballou,USA,1500,0,1500,N/A
15815,115831,Eliot,Cross,USA,1500,0,1500,N/A
15816,115832,Joseph G,Willis,USA,1500,0,1500,N/A
15817,115833,Melville,Long,USA,1500,0,1500,N/A
15818,115834,Fred,Harris,USA,1500,0,1500,N/A
15819,115835,C S,Mills,USA,1500,0,1500,N/A
15820,115836,George W,Pike,USA,1500,0,1500,N/A
15821,115837,Rs,Thomas,USA,1500,0,1500,N/A
15822,115838,George,Hollister,USA,1500,0,1500,N/A
15823,115839,Lt,Wallis,USA,1500,0,1500,N/A
15824,115840,Fp,Williams,USA,1500,0,1500,N/A
15825,115841,Ws,Patten,USA,1500,0,1500,N/A
15826,115842,Richard,Bishop,USA,1500,0,1500,N/A
15827,115843,Ch,King,USA,1500,0,1500,N/A
15828,115844,Jc,Kopf,USA,1500,0,1500,N/A
15829,115845,D,Woodward,USA,1500,0,1500,N/A
15830,115846,George,Mcfadden,USA,1500,0,1500,N/A
15831,115847,GC,Keeler,USA,1500,0,1500,N/A
15832,115848,D,Meyer,USA,1500,0,1500,N/A
15833,115849,Esh,Pendergrast,USA,1500,0,1500,N/A
15834,115850,Basil,Wagner,USA,1500,0,1500,N/A
15835,115851,Sh,Boshell,USA,1500,0,1500,N/A
15836,115852,Bunyan,Colie,USA,1500,0,1500,N/A
15837,115853,George,Leamy,USA,1500,0,1500,N/A
15838,115854,C,Runyan,USA,1500,0,1500,N/A
15839,115855,Peter D,Martin,USA,1500,0,1500,N/A
15840,115856,Sj,Smith,USA,1500,0,1500,N/A
15841,115857,Hc,Townsend Jr,USA,1500,0,1500,N/A
15842,115858,Sc,Bradley,USA,1500,0,1500,N/A
15843,115859,H,Simons,USA,1500,0,1500,N/A
15844,115860,J R R,Carpenter Jr,USA,1500,0,1500,N/A
15845,115861,Cyril,Carmichael,USA,1500,0,1500,N/A
15846,115862,Dwight,Orne,USA,1500,0,1500,N/A
15847,115863,E Tudor,Gross,USA,1500,0,1500,N/A
15848,115864,S M,Peacock,USA,1500,0,1500,N/A
15849,115865,Fc,Mahoney,USA,1500,0,1500,N/A
15850,115866,Hw,Warner,USA,1500,0,1500,N/A
15851,115867,Arthur,Sweetzer,USA,1500,0,1500,N/A
15852,115868,Philip L,Schuyler,USA,1500,0,1500,N/A
15853,115869,Jbertram,Read,USA,1500,0,1500,N/A
15854,115870,James D,Pell,USA,1500,0,1500,N/A
15855,115871,Gb,Simmons,USA,1500,0,1500,N/A
15856,115872,Richard F,Lovering,USA,1500,0,1500,N/A
15857,115873,William P,Burden,USA,1500,0,1500,N/A
15858,115874,S,Prescott,USA,1500,0,1500,N/A
15859,115875,Elmer,Schlesinger,USA,1500,0,1500,N/A
15860,115876,Ti,Townsend,USA,1500,0,1500,N/A
15861,115877,Allen,Ross,USA,1500,0,1500,N/A
15862,115878,William,Stackpole,USA,1500,0,1500,N/A
15863,115879,Adrian,Iselin,USA,1500,0,1500,N/A
15864,115880,Ogden,Mills,USA,1500,0,1500,N/A
15865,115881,Clark,Fosdick,USA,1500,0,1500,N/A
15866,115882,Philip A,Carroll,USA,1500,0,1500,N/A
15867,115883,Hg,Hubbard,USA,1500,0,1500,N/A
15868,115884,George,Rubelee,USA,1500,0,1500,N/A
15869,115885,Ce,Van Vleck Jr,USA,1500,0,1500,N/A
15870,115886,George,Lyon Jr,USA,1500,0,1500,N/A
15871,115887,Rn,Buckley,USA,1500,0,1500,N/A
15872,115888,Harold S,Vanderbilt,USA,1500,0,1500,N/A
15873,115889,D,Noblit Jr,USA,1500,0,1500,N/A
15874,115890,Charles,Lanier Jr,USA,1500,0,1500,N/A
15875,115891,Fred,Budlong,USA,1500,0,1500,N/A
15876,115892,Ephron,Catlin Jr,USA,1500,0,1500,N/A
15877,115893,Benjamin,Thaw Jr,USA,1500,0,1500,N/A
15878,115894,He,Foster,USA,1500,0,1500,N/A
15879,115895,Marion K,Wright,USA,1500,0,1500,N/A
15880,115896,Wp,Carter,USA,1500,0,1500,N/A
15881,115897,David H,Morris,USA,1500,0,1500,N/A
15882,115898,Jg,Darnagh,USA,1500,0,1500,N/A
15883,115899,F J,Otis,USA,1500,0,1500,N/A
15884,115900,Rt,Townsend,USA,1500,0,1500,N/A
